"Gene","Direction","Count","Files"
"ADAR","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ADM","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ADNP2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AEN","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AGRN","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"AGRN","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AK3","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"AKIRIN1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1A1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"AKR1B1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1B10","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1B10","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"AKR1C1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1C1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"AKR1C2","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1C2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"AKR1C3","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"AKR1C3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ALDH1A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ALDH1A1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ALDH3A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ALDH3B1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ALKBH2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"AMOTL2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ANO6","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ANXA1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"APLP2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"APOL6","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"APP","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ARL14","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ARL3","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ARL6IP4","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ARPC1B","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ARPC2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ATF3","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ATF5","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ATP2A2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ATP5F1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ATP5F1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ATP6AP2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ATP9A","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ATXN1L","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ATXN7L3","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"AVPI1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"BAG4","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"BAZ2A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"BCAM","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"BCL2L12","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"BCL9L","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"BLZF1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"BMP1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"BNIP3L","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"BRD4","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"BRD4","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"BRI3","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C10orf2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"C10orf47","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C12orf75","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"C15orf48","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C16orf62","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C16orf80","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"C19orf66","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C1orf109","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"C1orf63","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"C1QL1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C1R","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C2orf47","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C4orf33","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C6orf141","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C6orf48","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"C8orf4","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"C9orf142","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CAPN1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CAPN2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CASC4","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CAT","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CCDC104","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CCDC85B","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CCDC88A","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CCDC9","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CCDC9","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CCL2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CCL20","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CCNL1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CCNT1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CCT2","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CCT2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CCT5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CCT7","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CD109","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CD151","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CD2BP2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CD68","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CD99L2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CDA","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CDC16","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CDC42BPB","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CDCA5","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CDH2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CDK2AP1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CDKN2C","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CEACAM6","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CEBPD","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CES1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CES1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CH25H","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CHAF1A","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CHTOP","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CKS2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CLU","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CNP","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"COL27A1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"COL27A1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"COL5A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"COL5A2","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"COL7A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"COPS5","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"COPS5","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"COX10","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"COX7C","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CPSF3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CRIM1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CRIM1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CRTAP","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CRYZ","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CSF1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CSF1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"CTBP2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"CXCL1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CXCL11","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CXCL3","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CYFIP2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"CYP24A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DAP","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DAPK3","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DBF4B","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DBP","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DCBLD2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DCP1A","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DDX1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DDX28","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DDX54","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DDX58","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DDX60L","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DHCR7","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DHRS2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DHX58","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DIDO1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DIRC2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DLD","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"DOCK5","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DRAP1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DSG2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DST","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DSTN","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"DTX3L","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"DUSP5","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EAF1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EDF1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EDN1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EEF1B2","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EEF1B2","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EFEMP1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EFNA1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EGR1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EHD1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EHD1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EID2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EID2B","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EIF2AK2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ELK3","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ELOVL7","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EMC3","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EMC4","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EPHA2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EPHA2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EPHB2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EPHX1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EPRS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"EPS8L2","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ERAP1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EREG","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"ERF","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"ERGIC1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ETS2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"EXOSC4","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"EXT1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"FADD","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FADS1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FAM114A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FAM171A1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FAM53C","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FAM72A","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FAM72D","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FDX1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FGF2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FGF2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"FGG","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"FGG","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FLOT2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FN1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FOSL1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"FOSL2","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"FRAS1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"FXR2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"G6PC3","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GADD45B","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GALNS","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GALNT11","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"GARS","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GBP3","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GDF15","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GHITM","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"GLB1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GLG1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GLS","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GM2A","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GMNN","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GNAI2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GOLGA3","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GOT2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GPI","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GPRC5B","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"GPX2","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"GRB14","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"GSG2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GSK3A","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"GSN","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"H1F0","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"H2AFX","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"H2AFY","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HDGF","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HELZ2","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HES4","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HEXIM1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HGD","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HGD","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIF1A","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HIF1AN","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HIST1H2AC","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HIST1H2AH","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HIST1H3B","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIST1H4A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIST1H4D","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIST1H4H","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HIST1H4J","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HIST3H2A","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HJURP","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HLA.A","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HLA.E","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HMGA1","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HMGA1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HMGB3","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HMOX1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HNRNPAB","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HPCAL1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HRASLS2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"HSP90AA1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HSPA13","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HSPA1B","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HSPA8","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HSPA8","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HSPB1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HSPH1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HSPH1","UP",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"HTATSF1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"HTT","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ID1","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ID2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ID3","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IDH1","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IDH2","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IDS","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IGF2R","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IGFBP3","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IGFBP6","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IGFBP7","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IL32","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IL6","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"INA","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IPW","DOWN",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IQGAP1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IRF2BP2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IRF2BPL","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IRF7","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"IRF9","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"IRS2","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITFG3","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITGA11","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITGA6","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITGAV","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITGB1","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITGB4","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"ITM2B","DOWN",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"JAG1","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"JUNB","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"KCTD6","UP",2,"GFP+polyIC_vs_GFP,NS5+polyIC_vs_NS5"
"KDM2A","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KHSRP","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIAA1967","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIFC3","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KIFC3","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
"KLF10","DOWN",2,"NS5+polyIC_vs_NS5,NS5+polyIC_vs_GFP+polyIC"
"KLF3","UP",2,"GFP+polyIC_vs_GFP,NS5_vs_GFP"
